loan_id,customer_id,loan_amount,interest_rate,repayment_term
31144,1314,99718.71,0.052,1
31145,97044,47534.64,0.0931,5
31146,2174,81929.49,0.0696,2
31147,62297,94602.36,0.0843,1
31148,87439,13896.68,0.0557,3
31149,79142,18093.64,0.0646,5
31150,9032,95459.71,0.0881,2
31151,254,35582.68,0.0941,3
31152,77993,41642.2,0.0654,2
31153,47413,21675.95,0.0951,4
31154,55503,89503.36,0.0915,5
31155,89546,29494.23,0.0538,3
31156,3077,38954.46,0.0846,2
31157,97421,39504.8,0.0616,4
31158,34134,38963.66,0.0758,3
31159,17970,73950.43,0.0575,1
31160,72176,79942.59,0.079,4
31161,58629,29067.0,0.0748,4
31162,79906,49078.45,0.0953,4
31163,46967,54876.2,0.0985,3
31164,20202,90712.98,0.0994,2
31165,16886,98673.02,0.0607,2
31166,20840,16528.01,0.088,2
31167,8146,22220.05,0.0746,2
31168,13226,99520.59,0.0644,5
31169,31430,68979.36,0.0526,5
31170,66160,27752.96,0.0953,1
31171,14721,60029.73,0.0926,2
31172,71504,93256.5,0.0867,1
31173,79058,5969.62,0.0559,4
31174,3358,71303.3,0.0994,2
31175,68815,2881.79,0.0569,2
31176,62646,67039.32,0.0776,5
31177,54705,90488.49,0.0614,4
31178,77489,82707.56,0.0849,4
31179,77546,81993.83,0.0889,2
31180,60466,79680.12,0.0654,1
31181,480,31541.4,0.0699,1
31182,46611,22491.38,0.068,4
31183,50597,78946.79,0.0565,3
31184,49732,74363.03,0.093,1
31185,90895,91571.12,0.0943,5
31186,71429,80290.44,0.0978,4
31187,99850,1094.97,0.0555,3
31188,16243,99332.85,0.0954,2
31189,6223,4706.33,0.0681,1
31190,42430,49942.12,0.0713,5
31191,82419,87276.57,0.0685,2
31192,21722,20108.83,0.0577,3
31193,62803,83710.22,0.0727,4
31194,12338,43363.82,0.0638,1
31195,68887,2221.02,0.0695,1
31196,40726,9766.58,0.0869,1
31197,47869,29500.56,0.0899,2
31198,88466,12466.87,0.0698,1
31199,5384,50420.71,0.1,5
31200,84713,16715.93,0.0744,5
31201,30984,3689.12,0.0778,2
31202,12956,10858.51,0.0704,4
31203,1246,68968.3,0.0901,3
31204,87162,19945.83,0.0804,3
31205,79588,21868.58,0.0555,5
31206,39578,63498.22,0.0683,3
31207,70120,41907.21,0.0543,1
31208,44787,8643.0,0.0785,5
31209,90161,68661.69,0.085,4
31210,8472,88586.08,0.0517,3
31211,37243,51402.44,0.0568,5
31212,93422,25502.24,0.0714,5
31213,28011,41735.14,0.058,4
31214,9445,37223.2,0.0927,1
31215,32802,14057.91,0.0565,5
31216,74887,18008.17,0.0838,4
31217,37617,15017.45,0.0501,1
31218,17345,82932.08,0.0668,4
31219,66016,40289.88,0.0582,1
31220,85261,21251.13,0.056,2
31221,3891,56318.2,0.0974,4
31222,24365,65061.45,0.0528,2
31223,86523,58913.66,0.0989,3
31224,55632,60496.38,0.0888,2
31225,72080,82427.12,0.0575,3
31226,23844,83234.01,0.0651,3
31227,78273,27549.61,0.0604,2
31228,3007,4770.98,0.0661,2
31229,30623,86243.01,0.0867,4
31230,99626,58785.83,0.0532,3
31231,85064,45252.4,0.0505,5
31232,15017,52445.1,0.0721,2
31233,25740,24289.37,0.0659,4
31234,50651,27753.51,0.0873,2
31235,83183,1455.7,0.052,1
31236,60900,77352.28,0.0547,2
31237,29043,53811.16,0.0772,1
31238,25468,88639.22,0.0649,5
31239,71127,51214.31,0.0627,5
31240,69129,1139.8,0.0842,3
31241,61980,82147.4,0.0542,4
31242,11037,94612.82,0.0685,4
31243,77859,3469.51,0.0613,2
31244,90805,10911.88,0.0571,1
31245,11721,44289.42,0.0882,4
31246,9352,66924.61,0.0557,5
31247,11558,94721.09,0.0547,5
31248,6333,41473.27,0.0922,3
31249,83424,89279.54,0.0812,3
31250,40996,32083.71,0.0934,3
31251,63,37427.27,0.0551,1
31252,73898,85057.29,0.0818,1
31253,16014,22808.46,0.0664,4
31254,47488,71317.81,0.0551,1
31255,9902,14300.92,0.0613,1
31256,49454,72464.54,0.0709,2
31257,86051,45183.11,0.0974,4
31258,89295,52854.52,0.0513,2
31259,44912,51151.26,0.0713,5
31260,28454,69963.64,0.0533,4
31261,9168,67405.22,0.0687,2
31262,32105,73811.93,0.054,2
31263,39834,54854.7,0.0547,2
31264,10052,7079.44,0.0601,5
31265,68964,68096.92,0.0772,3
31266,95622,24227.18,0.0674,3
31267,74025,87382.2,0.069,4
31268,26050,46268.93,0.0797,2
31269,60287,12660.5,0.0661,3
31270,94755,2268.49,0.0672,5
31271,73073,10836.77,0.0691,1
31272,24609,47616.22,0.055,3
31273,4821,7764.54,0.0507,5
31274,85150,77710.44,0.0858,5
31275,40954,58378.82,0.0723,1
31276,60303,65899.28,0.0714,5
31277,98725,2459.57,0.0871,2
31278,99409,93409.59,0.0817,2
31279,99481,83024.17,0.0904,4
31280,85393,45001.07,0.0596,5
31281,30047,95909.12,0.0942,3
31282,1740,69248.09,0.0831,3
31283,98332,56290.73,0.0574,4
31284,3175,10982.11,0.0658,4
31285,87634,95002.03,0.077,4
31286,55974,75605.37,0.0757,3
31287,23581,79509.33,0.0648,2
31288,51535,47169.54,0.0736,5
31289,94372,19713.28,0.0677,1
31290,88699,9804.3,0.077,5
31291,33810,90867.92,0.0788,2
31292,30806,61031.89,0.0563,5
31293,10776,58708.72,0.0638,4
31294,45000,13048.89,0.0749,5
31295,1228,22280.15,0.0811,5
31296,14949,77994.13,0.0603,1
31297,12804,80380.76,0.0905,3
31298,33719,54686.5,0.0989,3
31299,25037,8953.48,0.0972,1
31300,86456,46698.4,0.0742,1
31301,30630,68861.04,0.0521,5
31302,30332,76793.56,0.0818,4
31303,77615,38753.37,0.0743,4
31304,65963,52888.93,0.0765,5
31305,99613,85453.36,0.0758,3
31306,28310,16331.24,0.0817,1
31307,27683,3438.54,0.0526,3
31308,19082,98809.56,0.0846,2
31309,45240,4287.12,0.0898,5
31310,57001,38257.5,0.079,5
31311,97064,67309.28,0.0864,2
31312,72209,27585.9,0.0676,2
31313,55605,82967.02,0.0952,3
31314,74497,91356.94,0.0791,5
31315,55484,37560.11,0.0638,4
31316,39692,48395.71,0.0893,2
31317,91688,62372.52,0.0853,3
31318,31497,64639.99,0.057,3
31319,9095,23868.65,0.0811,3
31320,75783,85494.12,0.0638,2
31321,81795,21309.51,0.0956,2
31322,98458,43719.18,0.0844,5
31323,57644,11742.91,0.0716,2
31324,30944,65679.41,0.0525,4
31325,23223,97650.16,0.0853,5
31326,78218,27354.09,0.0667,5
31327,73303,99528.24,0.0922,4
31328,43601,50758.68,0.081,5
31329,65942,6353.45,0.0633,5
31330,49529,5328.01,0.0945,4
31331,79581,63525.7,0.0855,1
31332,83112,32210.28,0.0618,1
31333,78416,52906.79,0.0923,3
31334,13509,78133.71,0.0591,3
31335,33848,80061.24,0.0507,1
31336,84819,76775.66,0.0793,2
31337,81413,12433.32,0.0742,5
31338,53510,69838.85,0.0825,1
31339,32781,52942.41,0.0691,3
31340,32554,97185.08,0.0645,5
31341,19836,70066.83,0.0834,5
31342,63926,99291.83,0.0673,4
31343,69171,95327.46,0.0509,2
31344,90312,47673.47,0.099,3
31345,382,50303.24,0.0905,3
31346,59793,76455.52,0.0926,5
31347,56367,74618.31,0.0582,2
31348,30951,44956.6,0.0696,3
31349,84131,54605.9,0.0662,2
31350,94764,35256.74,0.0721,2
31351,94657,90098.97,0.0545,2
31352,64309,93068.71,0.0507,2
31353,85841,38632.64,0.0995,1
31354,65435,15859.57,0.084,2
31355,74187,10620.54,0.0602,2
31356,14411,23880.42,0.0529,1
31357,34000,65508.05,0.0956,2
31358,97779,23236.1,0.0618,5
31359,87751,82328.59,0.0587,2
31360,9260,46117.63,0.0616,2
31361,99620,39372.83,0.0525,2
31362,98847,50231.79,0.0952,3
31363,72983,82274.23,0.0717,2
31364,23911,54855.42,0.0985,5
31365,84503,8087.33,0.0684,4
31366,51471,40379.2,0.0823,5
31367,61580,40255.73,0.0963,5
31368,10369,8140.7,0.053,1
31369,92808,35032.89,0.0888,4
31370,40625,17055.22,0.0617,5
31371,54746,28340.16,0.0633,4
31372,41481,84901.83,0.0529,1
31373,81339,76597.02,0.0575,1
31374,61867,14609.26,0.0657,3
31375,19171,86893.84,0.089,4
31376,55210,50431.5,0.082,4
31377,72336,15377.39,0.0964,5
31378,58379,3903.32,0.063,5
31379,82131,67464.02,0.0571,3
31380,24118,30220.42,0.0678,1
31381,30454,44319.86,0.054,2
31382,78542,83760.01,0.0557,4
31383,79599,20788.94,0.0799,3
31384,11066,78517.32,0.0676,5
31385,44957,32039.02,0.0514,5
31386,38752,73901.6,0.0815,5
31387,78271,59785.76,0.0626,5
31388,37112,24351.53,0.0841,5
31389,11945,23497.18,0.0838,3
31390,74046,1514.55,0.088,3
31391,18858,28748.5,0.0653,1
31392,69678,88895.84,0.0699,4
31393,17121,64388.48,0.0611,4
31394,70726,53033.57,0.0647,1
31395,75977,70879.59,0.0706,5
31396,85231,21320.99,0.0915,2
31397,65783,47917.74,0.0746,2
31398,93540,21452.77,0.0557,1
31399,81087,51176.08,0.0708,1
31400,97064,56662.24,0.0701,5
31401,90238,45900.65,0.0895,2
31402,25422,27675.89,0.0903,1
31403,75253,22909.14,0.0968,3
31404,70559,72316.64,0.0791,2
31405,85476,82213.36,0.0616,3
31406,72287,98674.64,0.0753,5
31407,60298,45006.25,0.0985,1
31408,51819,97376.98,0.0853,5
31409,38640,78317.67,0.0996,5
31410,18348,13982.34,0.0806,1
31411,94954,76270.24,0.0794,5
31412,56635,42165.22,0.0699,1
31413,25400,8199.35,0.0952,5
31414,68103,7061.44,0.0817,3
31415,63176,62342.03,0.0772,5
31416,10037,63250.63,0.087,4
31417,2451,89293.98,0.0825,2
31418,68939,92708.83,0.0816,3
31419,78091,11845.75,0.079,5
31420,94228,2233.01,0.0673,2
31421,29273,4297.13,0.0916,4
31422,23269,35381.06,0.0664,1
31423,82947,33450.19,0.0654,4
31424,45204,86784.02,0.0511,3
31425,32607,48686.19,0.0913,2
31426,46420,92320.93,0.0918,5
31427,19841,17893.62,0.0591,5
31428,11076,35834.58,0.0958,5
31429,69817,28022.16,0.0581,2
31430,41167,45959.95,0.0935,5
31431,58551,13520.93,0.0942,4
31432,90786,37008.4,0.0944,1
31433,62892,31447.58,0.0732,4
31434,26056,71840.86,0.0915,5
31435,59395,11293.25,0.0998,5
31436,83187,79105.24,0.0725,5
31437,83282,16382.27,0.0876,5
31438,34916,35178.02,0.0667,4
31439,57746,78025.37,0.097,1
31440,29944,34361.45,0.0809,1
31441,81085,14468.33,0.0799,2
31442,7164,41437.61,0.0529,2
31443,84260,31143.76,0.0746,4
31444,41853,2090.21,0.0834,1
31445,49694,73090.05,0.0635,3
31446,46027,89931.67,0.059,2
31447,22877,50670.4,0.0967,2
31448,87963,67182.89,0.0765,1
31449,10937,51578.96,0.0591,4
31450,8673,28287.24,0.0807,1
31451,21174,42501.49,0.0545,3
31452,6163,84483.5,0.0693,3
31453,33392,10923.42,0.0897,2
31454,5211,56527.96,0.0832,2
31455,28627,9472.9,0.0898,2
31456,20735,31474.0,0.0829,5
31457,91765,77607.99,0.0997,5
31458,96848,54033.03,0.0694,5
31459,39320,47811.04,0.0914,4
31460,64745,67537.84,0.0539,1
31461,49706,86134.51,0.0984,1
31462,66886,10868.58,0.0717,4
31463,64695,9660.83,0.0836,2
31464,97671,55958.53,0.0773,3
31465,31170,28477.48,0.0667,2
31466,18141,10790.34,0.0951,3
31467,54953,89590.06,0.0849,4
31468,7136,11549.41,0.0798,4
31469,21737,29878.58,0.0741,4
31470,34510,43753.43,0.0822,5
31471,85410,24920.57,0.0517,2
31472,31741,20836.86,0.0597,1
31473,60420,62812.37,0.0925,5
31474,13426,6846.56,0.0851,4
31475,88559,58935.8,0.0662,3
31476,26178,31427.95,0.07,2
31477,81528,80910.62,0.0637,1
31478,58287,53132.47,0.0703,4
31479,27741,95979.15,0.0897,3
31480,58874,32009.26,0.0874,4
31481,4826,34684.11,0.0657,4
31482,58525,90462.66,0.0808,3
31483,95626,89535.26,0.0949,2
31484,4337,41785.46,0.0903,2
31485,9733,89995.87,0.0639,5
31486,19726,28125.81,0.0944,3
31487,31301,86686.89,0.0924,3
31488,545,14067.11,0.0724,1
31489,16245,55742.29,0.0867,5
31490,96069,54034.57,0.079,5
31491,10524,66027.73,0.0876,4
31492,60920,26059.79,0.0587,4
31493,90088,64697.81,0.0857,1
31494,98795,64748.06,0.0529,2
31495,29360,87281.2,0.09,5
31496,21471,52337.13,0.0747,2
31497,37396,86209.04,0.0794,3
31498,64773,13529.56,0.0941,4
31499,30920,68424.45,0.0589,5
31500,97384,88631.18,0.0841,1
31501,30767,93943.09,0.0594,1
31502,47574,87761.47,0.0838,4
31503,88828,7316.38,0.0933,3
31504,99710,4082.08,0.0574,4
31505,72981,67308.27,0.1,3
31506,80658,4812.35,0.0886,4
31507,7382,17094.59,0.0978,2
31508,54108,75232.88,0.0507,4
31509,76143,39396.54,0.0638,2
31510,85809,82226.86,0.0616,4
31511,99785,60286.1,0.0735,5
31512,31527,1947.54,0.0784,2
31513,94158,78477.14,0.08,5
31514,8685,58501.28,0.0943,1
31515,37121,59841.6,0.0736,2
31516,39344,22510.22,0.0699,4
31517,95089,33029.71,0.0635,1
31518,82994,80417.58,0.0875,1
31519,88906,46229.45,0.0567,4
31520,55849,10412.62,0.0502,1
31521,11612,2313.65,0.0651,5
31522,28847,20399.73,0.0526,3
31523,77985,68467.31,0.0758,1
31524,73793,40925.3,0.0912,2
31525,12094,53963.66,0.0951,5
31526,20479,63848.7,0.0827,5
31527,8214,24160.92,0.0673,4
31528,27260,99494.16,0.0761,2
31529,83805,45464.84,0.0804,2
31530,79921,46269.15,0.0785,5
31531,52546,92129.18,0.0588,2
31532,20877,50080.57,0.0777,1
31533,4402,73477.25,0.0743,2
31534,34064,63636.03,0.0535,5
31535,65307,5853.7,0.0869,5
31536,34756,91973.99,0.0921,1
31537,50113,70351.34,0.0565,4
31538,91245,13548.67,0.0521,2
31539,7582,77315.93,0.0878,5
31540,21299,68030.91,0.0857,4
31541,81413,87773.97,0.074,1
31542,45547,41214.75,0.0841,1
31543,72396,14019.73,0.0797,2
31544,38507,65248.99,0.0691,3
31545,82625,78347.91,0.0769,4
31546,87272,82281.11,0.084,4
31547,8565,93788.22,0.063,3
31548,34531,7636.26,0.0652,1
31549,63147,67109.54,0.0567,2
31550,18069,94268.13,0.0587,2
31551,69697,58558.06,0.0733,3
31552,2427,24536.0,0.0599,4
31553,4702,76715.41,0.0705,2
31554,35462,70918.47,0.0718,2
31555,96725,32718.1,0.0786,4
31556,1304,89232.57,0.053,2
31557,66940,30760.37,0.0708,1
31558,68870,7842.98,0.0969,5
31559,82868,38535.26,0.0903,4
31560,23618,39034.62,0.0592,4
31561,92741,8136.25,0.0756,1
31562,84727,35718.99,0.0779,2
31563,3433,59277.54,0.076,1
31564,910,64639.33,0.0799,1
31565,57975,57193.44,0.061,3
31566,3946,32042.03,0.0515,2
31567,40426,81828.5,0.0706,5
31568,28536,87485.1,0.0972,2
31569,98453,85374.21,0.0792,4
31570,95992,7143.52,0.0991,2
31571,78269,57122.05,0.0553,5
31572,25706,59241.56,0.0653,5
31573,90547,95994.84,0.0949,5
31574,82273,87055.42,0.0666,3
31575,54437,52105.85,0.0875,4
31576,41803,21782.58,0.0944,4
31577,68038,78904.88,0.0549,4
31578,76705,62385.09,0.0999,2
31579,20630,55641.36,0.0685,3
31580,31656,70992.42,0.0686,4
31581,23944,29636.18,0.0837,5
31582,97918,39518.37,0.06,4
31583,56704,37279.62,0.0769,4
31584,9321,94754.12,0.069,4
31585,90920,73674.7,0.0882,4
31586,31065,20976.93,0.0558,1
31587,42685,53901.23,0.0663,3
31588,29678,5219.21,0.0921,2
31589,48221,12361.86,0.0987,5
31590,64264,16383.86,0.0743,2
31591,93747,85664.09,0.0892,1
31592,96046,9652.06,0.079,1
31593,85121,26540.02,0.0589,5
31594,69314,77789.72,0.0868,1
31595,76523,56193.66,0.0611,4
31596,30434,83161.19,0.0508,4
31597,1995,43351.27,0.0821,1
31598,55601,82855.72,0.0936,1
31599,30761,34602.64,0.0549,3
31600,83312,55995.8,0.0985,4
31601,28609,56014.64,0.0756,1
31602,83950,44352.68,0.0696,3
31603,76899,13604.91,0.0789,2
31604,35774,25918.43,0.0555,3
31605,81578,3773.14,0.0987,3
31606,19967,57317.14,0.0849,3
31607,40739,36690.27,0.0629,1
31608,72051,61523.92,0.0797,5
31609,58724,52807.16,0.0839,4
31610,6705,45106.23,0.0798,5
31611,52466,7377.7,0.0532,3
31612,77318,88340.13,0.0798,1
31613,66461,40986.62,0.0795,1
31614,74014,20717.42,0.0937,2
31615,70864,39683.24,0.0947,3
31616,23719,2540.42,0.0784,5
31617,48084,24340.57,0.0738,3
31618,867,13727.57,0.0874,3
31619,84969,49999.86,0.0569,2
31620,10112,10399.31,0.088,2
31621,53766,81358.18,0.0545,4
31622,52801,14919.98,0.0794,4
31623,45545,7699.88,0.0937,2
31624,48541,53952.92,0.0878,3
31625,386,59679.4,0.0784,3
31626,81753,99960.65,0.0708,1
31627,67808,2707.55,0.0532,3
31628,8809,20874.35,0.0985,1
31629,38239,94957.83,0.0972,2
31630,30666,74687.38,0.0566,4
31631,47030,78351.8,0.0764,2
31632,19307,77328.8,0.0793,5
31633,37100,49704.23,0.0955,5
31634,35900,13425.81,0.0715,5
31635,60716,14699.8,0.0545,2
31636,95812,62362.41,0.0871,2
31637,64861,23255.84,0.0675,2
31638,79160,22403.84,0.0543,1
31639,81101,87144.31,0.0797,5
31640,62028,47404.46,0.0851,5
31641,14714,50481.78,0.0656,5
31642,56806,41896.11,0.0884,3
31643,60237,51339.22,0.0591,3
31644,55201,26351.83,0.0523,1
31645,38527,50158.27,0.0813,4
31646,9819,56249.62,0.0731,2
31647,93382,8245.31,0.0644,2
31648,73147,95896.24,0.0708,3
31649,90483,92399.62,0.0686,1
31650,2915,20165.28,0.0964,5
31651,1146,22718.16,0.0805,3
31652,16522,29982.03,0.0526,1
31653,45948,22981.82,0.0877,3
31654,22456,62681.58,0.091,5
31655,96246,26729.23,0.0963,2
31656,87807,80906.45,0.0731,1
31657,95034,94405.67,0.099,2
31658,80332,72706.76,0.0505,3
31659,95624,61610.34,0.0841,4
31660,49434,26913.58,0.0755,4
31661,27438,50262.92,0.0688,4
31662,45861,67661.73,0.0837,4
31663,19825,83663.99,0.0743,5
31664,58051,28338.89,0.0554,1
31665,84459,1128.01,0.0992,4
31666,40979,8828.8,0.0533,4
31667,53628,26126.01,0.0622,4
31668,45221,64371.85,0.0535,2
31669,10178,76107.06,0.0906,2
31670,27228,94189.17,0.0873,1
31671,14960,41018.62,0.0608,4
31672,43700,20754.84,0.0554,1
31673,11090,12517.23,0.0604,1
31674,11442,23141.53,0.0534,1
31675,78748,47814.8,0.0746,1
31676,70009,75143.55,0.0671,5
31677,35115,24376.57,0.051,5
31678,52023,27498.53,0.06,2
31679,18883,9439.32,0.0885,3
31680,94578,63443.35,0.0576,4
31681,81933,2008.83,0.0596,3
31682,55906,68563.72,0.0539,5
31683,47517,78275.82,0.0592,3
31684,42252,2656.15,0.0561,4
31685,56904,65208.44,0.0844,2
31686,63234,69325.3,0.088,1
31687,410,43506.81,0.0854,1
31688,40673,58572.85,0.0716,3
31689,47612,76573.11,0.0935,1
31690,25031,74145.6,0.0791,5
31691,84085,53279.72,0.0766,5
31692,41809,42605.86,0.0737,4
31693,34873,26305.86,0.052,5
31694,91729,60611.29,0.071,2
31695,29190,83840.82,0.0809,4
31696,34282,26013.79,0.0865,1
31697,34585,59730.28,0.0642,4
31698,33961,33654.25,0.0942,1
31699,96972,50336.93,0.0891,2
31700,65869,59742.44,0.0684,2
31701,3103,2279.74,0.0923,4
31702,20154,35615.11,0.0751,2
31703,50815,68895.73,0.0562,3
31704,47657,41986.69,0.0814,4
31705,90651,92554.79,0.0729,4
31706,21743,29483.26,0.0881,4
31707,70029,9127.1,0.0954,2
31708,80237,66803.03,0.0857,1
31709,10989,74169.75,0.058,3
31710,83627,29150.27,0.0763,5
31711,73531,25996.14,0.0851,3
31712,19810,58612.38,0.0513,1
31713,91154,1972.27,0.0717,2
31714,23996,34459.59,0.0503,2
31715,67232,21555.06,0.0956,4
31716,1247,11556.41,0.0627,3
31717,65679,14858.2,0.0646,1
31718,23041,49839.37,0.0922,4
31719,32088,81240.21,0.0592,3
31720,10514,30528.68,0.059,1
31721,50041,7581.81,0.0903,5
31722,62758,48538.8,0.0677,1
31723,55241,33762.6,0.0682,3
31724,66589,5031.76,0.0613,2
31725,99370,94127.47,0.0664,1
31726,60088,93914.49,0.0997,3
31727,56300,16259.78,0.0627,3
31728,38131,52790.49,0.0542,1
31729,90394,45806.92,0.0683,2
31730,1229,53334.31,0.0787,4
31731,62000,56493.74,0.0502,3
31732,12747,65631.46,0.0759,1
31733,34794,71731.98,0.0956,2
31734,92650,90745.56,0.0716,2
31735,54057,33837.54,0.083,4
31736,39018,34412.09,0.0592,2
31737,57378,22540.5,0.0949,5
31738,8909,18290.09,0.0851,4
31739,90796,97379.09,0.067,2
31740,67868,90568.79,0.0544,5
31741,39850,21554.69,0.0638,5
31742,58180,83247.3,0.0824,5
31743,43964,40719.56,0.0632,5
31744,24082,82322.72,0.0629,2
31745,66573,75996.72,0.0541,2
31746,79025,96583.36,0.069,3
31747,20341,67026.61,0.0858,3
31748,71053,59346.9,0.0805,2
31749,19673,4035.34,0.0783,4
31750,75018,58933.51,0.0809,5
31751,36266,93280.38,0.0847,2
31752,18907,15697.81,0.055,5
31753,55852,1025.96,0.0855,5
31754,11913,37231.92,0.0696,1
31755,28115,97256.98,0.081,3
31756,85437,5099.35,0.0638,1
31757,71383,43852.01,0.0904,3
31758,91377,93648.95,0.0604,1
31759,85655,48557.08,0.061,5
31760,56310,69782.75,0.07,4
31761,86692,91100.1,0.0651,2
31762,77116,91644.53,0.0683,3
31763,99472,72751.82,0.099,3
31764,14547,35672.39,0.0683,3
31765,14171,72135.75,0.056,5
31766,98403,20303.01,0.0853,3
31767,52471,20432.4,0.0943,1
31768,37065,91776.5,0.093,2
31769,28766,28128.14,0.0744,2
31770,90568,76221.03,0.0947,5
31771,73945,41729.05,0.0867,4
31772,79601,72995.82,0.0845,1
31773,75736,73662.22,0.0577,3
31774,56163,77191.42,0.0951,4
31775,98204,56255.19,0.0656,5
31776,30124,52685.53,0.0637,2
31777,43057,6383.59,0.077,1
31778,37213,92616.55,0.0527,2
31779,78909,25256.89,0.0751,4
31780,12129,25444.38,0.0777,4
31781,88322,95290.8,0.058,1
31782,54995,45097.33,0.0897,1
31783,20254,14208.65,0.0972,5
31784,6521,76284.7,0.0741,4
31785,16687,15426.91,0.077,3
31786,46403,11504.34,0.0774,4
31787,54132,46665.66,0.0956,3
31788,62957,72133.47,0.0848,1
31789,84396,50403.03,0.0975,3
31790,45041,3334.09,0.09,4
31791,71178,11421.79,0.0513,2
31792,29626,72732.73,0.0784,3
31793,21268,87019.18,0.0693,1
31794,6911,99230.77,0.0668,4
31795,72921,77165.21,0.0746,5
31796,21596,30188.94,0.0579,2
31797,37809,31747.05,0.0662,3
31798,2294,40853.57,0.0689,5
31799,14105,36694.14,0.0641,4
31800,53024,20201.64,0.0529,1
31801,76568,85960.95,0.0845,5
31802,16001,37606.15,0.0897,3
31803,31489,43035.33,0.0735,4
31804,32539,79525.63,0.0767,2
31805,36144,68397.61,0.0667,2
31806,14681,24180.22,0.0547,2
31807,51950,53505.12,0.0578,4
31808,13432,69957.53,0.064,5
31809,50627,48843.99,0.0995,4
31810,86289,40440.11,0.0746,5
31811,21055,25748.28,0.0671,3
31812,66679,78306.0,0.0952,3
31813,55591,37668.78,0.0508,5
31814,17370,60488.5,0.0641,3
31815,35836,14180.12,0.0605,1
31816,97979,74610.5,0.0978,5
31817,53913,63155.33,0.0694,4
31818,46825,97374.85,0.0992,4
31819,7787,19160.85,0.075,1
31820,95126,78170.67,0.0962,3
31821,130,33030.19,0.0624,2
31822,85729,72175.78,0.0702,3
31823,1161,81060.82,0.0826,3
31824,46246,14386.69,0.0876,5
31825,85952,96894.9,0.0723,2
31826,83122,76170.67,0.081,4
31827,99296,92718.9,0.0547,3
31828,67071,58700.81,0.0664,4
31829,79475,3175.05,0.0715,1
31830,34123,99876.81,0.057,5
31831,46921,83035.62,0.0808,1
31832,32655,98625.35,0.0845,5
31833,26244,57608.56,0.0943,1
31834,2069,1182.11,0.066,5
