transaction_id,account_id,transaction_type,transaction_amount,transaction_date
41683,98706,Deposit,71.29,2023-03-28
41684,63633,Deposit,610.26,2023-03-10
41685,33502,Transfer,622.42,2023-03-26
41686,355,Withdrawal,514.79,2023-03-10
41687,54247,Withdrawal,-764.27,2023-03-07
41688,53395,Withdrawal,248.92,2023-03-20
41689,93774,Deposit,761.34,2023-03-23
41690,46490,Transfer,-185.61,2023-03-03
41691,68286,Transfer,371.09,2023-03-27
41692,12842,Transfer,-59.3,2023-03-23
41693,72849,Withdrawal,-712.25,2023-03-08
41694,29447,Withdrawal,-726.41,2023-03-28
41695,30840,Deposit,-390.38,2023-03-21
41696,64296,Withdrawal,728.16,2023-03-03
41697,362,Withdrawal,439.38,2023-03-16
41698,48268,Deposit,-129.34,2023-03-23
41699,65926,Deposit,579.35,2023-03-29
41700,63638,Transfer,-666.58,2023-03-27
41701,76430,Transfer,-996.25,2023-03-30
41702,14899,Deposit,216.03,2023-03-27
41703,48345,Deposit,-87.35,2023-03-03
41704,33370,Deposit,324.11,2023-03-31
41705,72536,Deposit,923.55,2023-03-25
41706,53048,Withdrawal,-747.07,2023-03-17
41707,59651,Withdrawal,135.97,2023-03-05
41708,99757,Deposit,3.22,2023-03-16
41709,63468,Transfer,-773.33,2023-03-30
41710,3194,Withdrawal,-347.97,2023-03-30
41711,63903,Deposit,504.46,2023-03-09
41712,81069,Transfer,584.65,2023-03-13
41713,10825,Transfer,413.21,2023-03-14
41714,53691,Withdrawal,-131.53,2023-03-19
41715,41983,Withdrawal,714.66,2023-03-29
41716,97370,Withdrawal,638.86,2023-03-16
41717,72033,Deposit,-106.75,2023-03-07
41718,93964,Deposit,892.44,2023-03-13
41719,42982,Transfer,147.32,2023-03-03
41720,70253,Deposit,-864.55,2023-03-29
41721,31157,Withdrawal,-728.68,2023-03-13
41722,60368,Transfer,646.27,2023-03-13
41723,35075,Withdrawal,816.91,2023-03-11
41724,279,Deposit,-384.37,2023-03-12
41725,66946,Withdrawal,-694.96,2023-03-14
41726,41839,Withdrawal,581.28,2023-03-11
41727,76250,Withdrawal,632.42,2023-03-04
41728,63261,Transfer,-495.97,2023-03-01
41729,54386,Withdrawal,142.35,2023-03-15
41730,60297,Deposit,-916.63,2023-03-21
41731,2910,Withdrawal,58.69,2023-03-04
41732,46479,Transfer,-246.22,2023-03-25
41733,98346,Withdrawal,-783.89,2023-03-01
41734,85048,Withdrawal,-468.92,2023-03-03
41735,94657,Withdrawal,361.42,2023-03-14
41736,55991,Deposit,127.29,2023-03-14
41737,54402,Transfer,885.76,2023-03-18
41738,79162,Withdrawal,330.37,2023-03-10
41739,64102,Deposit,-593.46,2023-03-27
41740,63803,Transfer,215.08,2023-03-02
41741,21600,Transfer,-62.61,2023-03-20
41742,76031,Transfer,-16.51,2023-03-19
41743,50788,Deposit,-168.97,2023-03-13
41744,9965,Transfer,127.52,2023-03-18
41745,25806,Transfer,-331.41,2023-03-07
41746,58895,Transfer,580.4,2023-03-03
41747,56328,Transfer,-996.18,2023-03-04
41748,46421,Transfer,916.32,2023-03-02
41749,56309,Transfer,804.02,2023-03-12
41750,49973,Transfer,561.2,2023-03-17
41751,70230,Transfer,518.84,2023-03-26
41752,96607,Withdrawal,980.33,2023-03-01
41753,2698,Withdrawal,-922.29,2023-03-09
41754,69704,Deposit,-940.79,2023-03-07
41755,90246,Withdrawal,-163.97,2023-03-04
41756,15505,Transfer,652.47,2023-03-29
41757,73210,Transfer,-882.94,2023-03-25
41758,98240,Withdrawal,95.04,2023-03-25
41759,53161,Withdrawal,-915.24,2023-03-11
41760,10162,Withdrawal,252.14,2023-03-03
41761,63556,Transfer,-74.61,2023-03-15
41762,57117,Withdrawal,734.64,2023-03-27
41763,57876,Transfer,-789.73,2023-03-05
41764,80368,Transfer,250.31,2023-03-23
41765,64437,Withdrawal,996.29,2023-03-27
41766,38042,Transfer,172.7,2023-03-22
41767,79109,Withdrawal,903.06,2023-03-13
41768,92510,Deposit,-206.13,2023-03-30
41769,3659,Transfer,-833.84,2023-03-31
41770,12803,Withdrawal,276.28,2023-03-13
41771,1403,Withdrawal,-138.94,2023-03-02
41772,1375,Withdrawal,649.46,2023-03-31
41773,68728,Withdrawal,-636.83,2023-03-22
41774,6752,Transfer,-117.88,2023-03-12
41775,75407,Withdrawal,625.38,2023-03-06
41776,90427,Transfer,570.15,2023-03-02
41777,36544,Deposit,933.7,2023-03-09
41778,54791,Withdrawal,-146.34,2023-03-20
41779,73022,Transfer,325.75,2023-03-02
41780,96941,Transfer,-995.47,2023-03-13
41781,42975,Withdrawal,-156.4,2023-03-25
41782,5659,Withdrawal,-164.31,2023-03-17
41783,69627,Deposit,-827.14,2023-03-31
41784,16292,Deposit,622.21,2023-03-01
41785,32819,Deposit,162.42,2023-03-29
41786,53310,Deposit,819.18,2023-03-18
41787,91802,Withdrawal,251.44,2023-03-30
41788,40060,Deposit,-284.85,2023-03-13
41789,92940,Transfer,600.76,2023-03-27
41790,67009,Deposit,893.56,2023-03-13
41791,24357,Withdrawal,736.49,2023-03-07
41792,20078,Withdrawal,-916.96,2023-03-20
41793,77542,Deposit,-295.3,2023-03-14
41794,29368,Deposit,700.09,2023-03-19
41795,86738,Deposit,-997.44,2023-03-02
41796,18670,Withdrawal,-960.96,2023-03-15
41797,38539,Withdrawal,-318.09,2023-03-28
41798,12881,Deposit,390.34,2023-03-28
41799,50643,Deposit,913.49,2023-03-12
41800,79711,Transfer,668.87,2023-03-02
41801,15561,Deposit,-5.38,2023-03-13
41802,81159,Withdrawal,175.17,2023-03-08
41803,88998,Transfer,440.2,2023-03-18
41804,99276,Transfer,196.83,2023-03-17
41805,53253,Withdrawal,-696.84,2023-03-12
41806,2561,Transfer,-214.47,2023-03-06
41807,92968,Transfer,566.93,2023-03-11
41808,24611,Deposit,-517.04,2023-03-18
41809,23664,Deposit,141.29,2023-03-01
41810,10759,Deposit,-505.99,2023-03-03
41811,44335,Withdrawal,877.38,2023-03-31
41812,91951,Withdrawal,-821.15,2023-03-10
41813,8511,Withdrawal,-495.73,2023-03-17
41814,75245,Transfer,656.64,2023-03-17
41815,44599,Deposit,939.66,2023-03-20
41816,296,Deposit,629.06,2023-03-05
41817,697,Deposit,-604.39,2023-03-10
41818,2386,Deposit,-103.72,2023-03-16
41819,94815,Deposit,-54.27,2023-03-08
41820,49619,Withdrawal,895.16,2023-03-25
41821,95370,Deposit,-315.42,2023-03-27
41822,25532,Withdrawal,428.38,2023-03-19
41823,47738,Transfer,489.16,2023-03-25
41824,27208,Withdrawal,42.12,2023-03-15
41825,61721,Withdrawal,195.59,2023-03-02
41826,2955,Deposit,-694.24,2023-03-12
41827,4324,Deposit,880.91,2023-03-16
41828,87142,Deposit,-883.64,2023-03-09
41829,90001,Deposit,-695.45,2023-03-22
41830,35273,Transfer,-659.36,2023-03-05
41831,40710,Transfer,-33.93,2023-03-03
41832,58728,Transfer,176.85,2023-03-26
41833,7656,Deposit,761.18,2023-03-16
41834,13791,Deposit,-506.15,2023-03-19
41835,59811,Transfer,993.12,2023-03-20
41836,25117,Deposit,-121.16,2023-03-17
41837,14007,Deposit,-734.64,2023-03-19
41838,68416,Withdrawal,-23.75,2023-03-09
41839,32972,Withdrawal,968.52,2023-03-14
41840,96029,Deposit,47.58,2023-03-13
41841,57096,Transfer,159.34,2023-03-03
41842,71979,Withdrawal,-221.08,2023-03-05
41843,5359,Deposit,-270.17,2023-03-30
41844,70795,Transfer,239.94,2023-03-04
41845,99477,Withdrawal,444.89,2023-03-29
41846,69150,Transfer,913.52,2023-03-26
41847,31428,Withdrawal,573.2,2023-03-07
41848,6008,Withdrawal,-482.99,2023-03-22
41849,70963,Deposit,475.84,2023-03-11
41850,59000,Transfer,734.13,2023-03-19
41851,52140,Deposit,-666.56,2023-03-21
41852,8458,Transfer,-138.93,2023-03-11
41853,37983,Withdrawal,902.19,2023-03-23
41854,50891,Withdrawal,-459.71,2023-03-13
41855,129,Withdrawal,-332.73,2023-03-25
41856,18626,Transfer,946.32,2023-03-26
41857,864,Transfer,-312.57,2023-03-30
41858,20832,Withdrawal,-845.45,2023-03-29
41859,35092,Withdrawal,618.5,2023-03-12
41860,80992,Deposit,522.79,2023-03-11
41861,22066,Withdrawal,726.67,2023-03-09
41862,82998,Deposit,-700.64,2023-03-24
41863,47720,Withdrawal,304.29,2023-03-21
41864,64703,Transfer,305.88,2023-03-06
41865,68557,Withdrawal,614.8,2023-03-23
41866,89184,Deposit,-982.67,2023-03-30
41867,26994,Deposit,-867.83,2023-03-13
41868,67141,Transfer,-995.24,2023-03-03
41869,30898,Deposit,-88.24,2023-03-13
41870,41110,Deposit,-746.53,2023-03-24
41871,15189,Deposit,-876.33,2023-03-07
41872,98451,Withdrawal,297.54,2023-03-19
41873,22632,Deposit,471.79,2023-03-01
41874,89437,Transfer,-915.0,2023-03-02
41875,60418,Deposit,704.26,2023-03-19
41876,12989,Withdrawal,-31.8,2023-03-30
41877,14744,Deposit,-635.78,2023-03-11
41878,613,Transfer,-236.75,2023-03-05
41879,90705,Deposit,-715.37,2023-03-08
41880,67182,Deposit,266.87,2023-03-07
41881,26038,Transfer,-354.11,2023-03-09
41882,45655,Withdrawal,23.33,2023-03-16
41883,57876,Transfer,-566.02,2023-03-05
41884,40588,Withdrawal,613.29,2023-03-07
41885,37247,Deposit,611.4,2023-03-19
41886,58610,Transfer,776.23,2023-03-20
41887,2342,Withdrawal,186.86,2023-03-06
41888,50726,Transfer,545.1,2023-03-03
41889,90893,Withdrawal,-271.54,2023-03-20
41890,82172,Deposit,-236.2,2023-03-25
41891,81100,Deposit,561.62,2023-03-16
41892,2373,Deposit,43.34,2023-03-10
41893,3281,Transfer,518.16,2023-03-02
41894,16425,Withdrawal,-909.53,2023-03-15
41895,91566,Transfer,-847.7,2023-03-09
41896,37169,Deposit,564.97,2023-03-25
41897,65163,Transfer,-85.28,2023-03-02
41898,52465,Transfer,98.31,2023-03-02
41899,78025,Withdrawal,-673.83,2023-03-29
41900,31161,Withdrawal,165.75,2023-03-02
41901,36289,Withdrawal,285.82,2023-03-02
41902,42883,Deposit,-19.49,2023-03-13
41903,89356,Withdrawal,-996.2,2023-03-22
41904,59156,Withdrawal,257.92,2023-03-25
41905,93442,Withdrawal,590.65,2023-03-26
41906,93931,Deposit,266.73,2023-03-16
41907,1099,Deposit,366.6,2023-03-02
41908,26248,Withdrawal,129.89,2023-03-07
41909,19440,Withdrawal,-832.35,2023-03-12
41910,33855,Deposit,974.57,2023-03-06
41911,42698,Deposit,-516.07,2023-03-06
41912,11693,Deposit,-755.53,2023-03-29
41913,21911,Transfer,-233.94,2023-03-27
41914,88710,Withdrawal,339.07,2023-03-17
41915,62777,Deposit,-779.24,2023-03-14
41916,80986,Deposit,-946.27,2023-03-04
41917,70736,Deposit,434.78,2023-03-15
41918,4962,Deposit,-875.32,2023-03-29
41919,67097,Deposit,84.12,2023-03-07
41920,95760,Withdrawal,-941.39,2023-03-08
41921,78583,Deposit,240.45,2023-03-11
41922,86232,Withdrawal,968.73,2023-03-21
41923,70445,Deposit,935.13,2023-03-11
41924,6170,Deposit,1.37,2023-03-17
41925,87733,Deposit,597.3,2023-03-02
41926,37877,Withdrawal,875.28,2023-03-17
41927,19627,Deposit,-455.11,2023-03-07
41928,24539,Deposit,-953.43,2023-03-03
41929,59326,Withdrawal,802.57,2023-03-27
41930,31447,Withdrawal,785.51,2023-03-09
41931,978,Transfer,-507.91,2023-03-06
41932,87628,Withdrawal,-697.35,2023-03-24
41933,82425,Withdrawal,-45.12,2023-03-19
41934,87637,Withdrawal,-433.74,2023-03-04
41935,99048,Deposit,-678.07,2023-03-08
41936,9602,Transfer,492.08,2023-03-09
41937,28932,Transfer,928.39,2023-03-29
41938,4843,Withdrawal,-591.88,2023-03-22
41939,43413,Deposit,-371.71,2023-03-03
41940,99565,Deposit,-128.8,2023-03-28
41941,23135,Transfer,30.93,2023-03-31
41942,41452,Transfer,-470.07,2023-03-13
41943,95975,Deposit,933.52,2023-03-28
41944,55430,Deposit,503.58,2023-03-05
41945,6715,Deposit,793.75,2023-03-19
41946,91892,Deposit,288.88,2023-03-17
41947,40969,Transfer,-677.54,2023-03-30
41948,80502,Deposit,-424.74,2023-03-06
41949,22108,Transfer,506.39,2023-03-30
41950,78797,Withdrawal,506.74,2023-03-20
41951,14064,Transfer,-979.77,2023-03-25
41952,35713,Deposit,-472.04,2023-03-29
41953,28242,Withdrawal,-631.14,2023-03-05
41954,53568,Deposit,-623.96,2023-03-25
41955,61729,Withdrawal,174.6,2023-03-30
41956,56065,Deposit,-213.79,2023-03-25
41957,13356,Transfer,735.37,2023-03-14
41958,79613,Deposit,941.99,2023-03-30
41959,9308,Deposit,296.95,2023-03-10
41960,26585,Transfer,129.28,2023-03-09
41961,96237,Deposit,135.92,2023-03-30
41962,44626,Deposit,-669.72,2023-03-19
41963,70954,Transfer,321.16,2023-03-10
41964,71763,Deposit,16.26,2023-03-09
41965,25902,Withdrawal,-492.45,2023-03-18
41966,53934,Withdrawal,-350.7,2023-03-27
41967,19362,Deposit,-286.46,2023-03-24
41968,28713,Withdrawal,-451.42,2023-03-20
41969,21970,Transfer,-220.19,2023-03-17
41970,66749,Transfer,451.34,2023-03-28
41971,35532,Withdrawal,-165.34,2023-03-02
41972,67277,Transfer,166.58,2023-03-26
41973,25296,Transfer,-353.72,2023-03-30
41974,82962,Transfer,-948.91,2023-03-13
41975,73641,Transfer,-925.22,2023-03-23
41976,23206,Deposit,79.56,2023-03-04
41977,24213,Withdrawal,822.91,2023-03-23
41978,65231,Withdrawal,-468.4,2023-03-12
41979,34687,Withdrawal,-905.47,2023-03-16
41980,74762,Transfer,-170.4,2023-03-05
41981,12002,Withdrawal,-302.69,2023-03-31
41982,93468,Deposit,-994.62,2023-03-04
41983,85350,Transfer,510.53,2023-03-17
41984,2527,Withdrawal,947.07,2023-03-24
41985,74241,Withdrawal,-636.94,2023-03-03
41986,69718,Transfer,71.12,2023-03-09
41987,47495,Withdrawal,-752.11,2023-03-31
41988,48749,Transfer,609.06,2023-03-01
41989,67271,Transfer,144.12,2023-03-22
41990,55007,Withdrawal,-327.7,2023-03-09
41991,86168,Transfer,-74.08,2023-03-22
41992,73371,Withdrawal,658.54,2023-03-02
41993,40472,Deposit,287.87,2023-03-18
41994,3705,Withdrawal,-139.59,2023-03-30
41995,74740,Transfer,359.01,2023-03-24
41996,96766,Deposit,-330.73,2023-03-18
41997,30869,Transfer,336.92,2023-03-21
41998,55006,Withdrawal,-742.95,2023-03-13
41999,14503,Withdrawal,-402.03,2023-03-11
42000,73933,Deposit,768.97,2023-03-31
42001,85661,Withdrawal,725.84,2023-03-22
42002,41241,Deposit,604.37,2023-03-18
42003,19536,Withdrawal,-581.84,2023-03-03
42004,18149,Transfer,-576.34,2023-03-19
42005,30576,Deposit,-976.52,2023-03-11
42006,94623,Withdrawal,991.87,2023-03-15
42007,23322,Withdrawal,872.18,2023-03-14
42008,87719,Deposit,592.32,2023-03-13
42009,14534,Transfer,156.71,2023-03-16
42010,74989,Deposit,114.08,2023-03-27
42011,33470,Withdrawal,-751.29,2023-03-16
42012,88353,Transfer,371.24,2023-03-27
42013,74204,Transfer,943.2,2023-03-11
42014,4203,Withdrawal,512.05,2023-03-03
42015,49654,Transfer,-408.78,2023-03-27
42016,91677,Transfer,424.69,2023-03-05
42017,31495,Transfer,282.94,2023-03-02
42018,71689,Transfer,-991.97,2023-03-30
42019,61053,Deposit,-170.44,2023-03-16
42020,66834,Transfer,951.04,2023-03-23
42021,47640,Withdrawal,765.57,2023-03-05
42022,39235,Withdrawal,-136.97,2023-03-11
42023,91251,Withdrawal,810.87,2023-03-26
42024,1420,Deposit,-630.8,2023-03-20
42025,80652,Withdrawal,130.88,2023-03-30
42026,8654,Transfer,-59.37,2023-03-16
42027,9960,Withdrawal,-575.87,2023-03-16
42028,16999,Withdrawal,818.56,2023-03-24
42029,62900,Transfer,296.67,2023-03-21
42030,40794,Transfer,-848.45,2023-03-07
42031,34575,Transfer,-31.57,2023-03-21
42032,86388,Deposit,-72.5,2023-03-15
42033,30557,Withdrawal,-95.62,2023-03-11
42034,84797,Withdrawal,-77.46,2023-03-01
42035,5562,Transfer,-957.04,2023-03-10
42036,18775,Deposit,233.41,2023-03-28
42037,45514,Withdrawal,285.26,2023-03-31
42038,16306,Transfer,-572.56,2023-03-13
42039,2136,Withdrawal,-35.31,2023-03-17
42040,8707,Withdrawal,-57.7,2023-03-10
42041,16693,Transfer,-529.24,2023-03-10
42042,3852,Transfer,15.52,2023-03-16
42043,75925,Withdrawal,182.83,2023-03-09
42044,18583,Deposit,328.24,2023-03-09
42045,61881,Withdrawal,-909.24,2023-03-06
42046,51336,Withdrawal,417.59,2023-03-26
42047,19720,Withdrawal,-439.03,2023-03-29
42048,41125,Deposit,659.99,2023-03-27
42049,96169,Deposit,-601.11,2023-03-29
42050,28076,Deposit,-414.36,2023-03-28
42051,12755,Deposit,-101.15,2023-03-26
42052,19689,Transfer,48.24,2023-03-26
42053,20976,Transfer,-54.58,2023-03-26
42054,52641,Deposit,685.48,2023-03-01
42055,16451,Transfer,865.14,2023-03-10
42056,96680,Withdrawal,-644.67,2023-03-04
42057,57503,Withdrawal,-689.17,2023-03-27
42058,39908,Deposit,362.49,2023-03-06
42059,96810,Transfer,210.99,2023-03-12
42060,63357,Transfer,-205.77,2023-03-29
42061,19281,Transfer,-345.69,2023-03-22
42062,72455,Transfer,991.32,2023-03-29
42063,44966,Withdrawal,477.6,2023-03-05
42064,43553,Withdrawal,-21.74,2023-03-06
42065,7927,Transfer,747.21,2023-03-19
42066,58889,Deposit,154.9,2023-03-02
42067,83510,Withdrawal,418.1,2023-03-12
42068,53112,Transfer,-339.49,2023-03-31
42069,70450,Transfer,524.93,2023-03-29
42070,65700,Withdrawal,-668.29,2023-03-16
42071,3539,Transfer,325.02,2023-03-07
42072,74434,Deposit,887.43,2023-03-31
42073,78767,Withdrawal,-477.87,2023-03-03
42074,84499,Withdrawal,-74.52,2023-03-19
42075,70446,Withdrawal,-826.09,2023-03-12
42076,96601,Transfer,-740.28,2023-03-12
42077,75348,Withdrawal,-932.19,2023-03-26
42078,4393,Withdrawal,-74.21,2023-03-13
42079,92755,Deposit,712.2,2023-03-18
42080,7105,Transfer,826.27,2023-03-22
42081,50891,Deposit,14.38,2023-03-17
42082,27210,Withdrawal,324.87,2023-03-07
42083,58192,Withdrawal,400.35,2023-03-01
42084,24621,Deposit,-610.53,2023-03-03
42085,89813,Transfer,965.5,2023-03-10
42086,95259,Transfer,88.49,2023-03-14
42087,12812,Withdrawal,-606.09,2023-03-31
42088,34371,Transfer,595.59,2023-03-04
42089,65807,Transfer,-999.09,2023-03-30
42090,33291,Deposit,858.27,2023-03-30
42091,50309,Withdrawal,116.6,2023-03-31
42092,64559,Withdrawal,115.27,2023-03-30
42093,93366,Transfer,342.3,2023-03-15
42094,66871,Withdrawal,-575.63,2023-03-05
42095,78838,Withdrawal,-310.24,2023-03-27
42096,93524,Withdrawal,593.29,2023-03-16
42097,28489,Withdrawal,927.36,2023-03-17
42098,59697,Withdrawal,181.17,2023-03-17
42099,84469,Withdrawal,183.71,2023-03-24
42100,47296,Withdrawal,-395.06,2023-03-16
42101,44527,Withdrawal,370.07,2023-03-05
42102,20076,Deposit,-541.68,2023-03-17
42103,67135,Withdrawal,-464.1,2023-03-03
42104,17929,Transfer,176.82,2023-03-13
42105,1589,Transfer,299.59,2023-03-06
42106,20483,Transfer,806.19,2023-03-14
42107,58868,Transfer,-796.93,2023-03-19
42108,44204,Transfer,973.65,2023-03-28
42109,44338,Transfer,-883.16,2023-03-28
42110,5697,Deposit,-833.82,2023-03-25
42111,11344,Withdrawal,661.82,2023-03-21
42112,87748,Deposit,-919.42,2023-03-11
42113,41017,Withdrawal,979.73,2023-03-01
42114,36657,Withdrawal,513.03,2023-03-28
42115,31598,Deposit,-703.84,2023-03-16
42116,51047,Withdrawal,887.0,2023-03-11
42117,51076,Withdrawal,-609.25,2023-03-10
42118,15659,Withdrawal,-169.74,2023-03-20
42119,2014,Transfer,447.73,2023-03-06
42120,89932,Transfer,-827.67,2023-03-04
42121,22871,Withdrawal,564.5,2023-03-01
42122,72920,Deposit,479.53,2023-03-25
42123,71943,Transfer,595.79,2023-03-24
42124,61265,Deposit,-222.12,2023-03-12
42125,44404,Deposit,-829.93,2023-03-19
42126,30685,Transfer,556.29,2023-03-18
42127,92269,Withdrawal,83.59,2023-03-09
42128,87265,Withdrawal,-405.17,2023-03-17
42129,86837,Withdrawal,-452.69,2023-03-13
42130,34718,Transfer,-70.97,2023-03-19
42131,17591,Deposit,629.65,2023-03-24
42132,22249,Withdrawal,-642.32,2023-03-11
42133,64178,Transfer,-275.89,2023-03-18
42134,45831,Withdrawal,-248.78,2023-03-10
42135,96107,Transfer,739.73,2023-03-05
42136,17883,Withdrawal,-708.46,2023-03-26
42137,60537,Transfer,-627.86,2023-03-07
42138,85837,Deposit,885.73,2023-03-14
42139,67600,Transfer,-66.82,2023-03-31
42140,37045,Deposit,-968.21,2023-03-29
42141,30992,Deposit,556.25,2023-03-18
42142,21705,Withdrawal,-23.81,2023-03-15
42143,86564,Transfer,768.85,2023-03-01
42144,46421,Transfer,245.6,2023-03-25
42145,44724,Transfer,460.76,2023-03-22
42146,90896,Withdrawal,-464.17,2023-03-04
42147,83334,Withdrawal,-251.56,2023-03-20
42148,22606,Deposit,137.64,2023-03-12
42149,28323,Transfer,-224.07,2023-03-03
42150,48055,Transfer,-912.96,2023-03-16
42151,51754,Withdrawal,-523.53,2023-03-14
42152,83258,Withdrawal,-252.68,2023-03-15
42153,48485,Transfer,-545.22,2023-03-02
42154,78503,Transfer,-690.68,2023-03-12
42155,85334,Withdrawal,-475.29,2023-03-29
42156,50545,Transfer,-46.22,2023-03-07
42157,92507,Deposit,511.2,2023-03-15
42158,33370,Transfer,44.67,2023-03-12
42159,19360,Transfer,-216.32,2023-03-19
42160,17424,Withdrawal,211.01,2023-03-14
42161,74196,Deposit,565.25,2023-03-16
42162,80950,Withdrawal,922.94,2023-03-17
42163,63941,Withdrawal,170.08,2023-03-31
42164,3423,Transfer,-819.84,2023-03-15
42165,55966,Transfer,-481.58,2023-03-14
42166,86724,Transfer,906.67,2023-03-21
42167,39079,Withdrawal,-454.52,2023-03-27
42168,73729,Deposit,785.06,2023-03-30
42169,59642,Withdrawal,354.51,2023-03-01
42170,62130,Withdrawal,-461.62,2023-03-03
42171,26403,Transfer,-847.28,2023-03-15
42172,6637,Deposit,584.56,2023-03-04
42173,14635,Withdrawal,801.9,2023-03-29
42174,11363,Deposit,915.18,2023-03-23
42175,66766,Transfer,501.65,2023-03-13
42176,80637,Deposit,-349.19,2023-03-17
42177,11515,Deposit,597.68,2023-03-10
42178,71893,Withdrawal,201.14,2023-03-04
42179,44765,Deposit,-33.08,2023-03-17
42180,3310,Withdrawal,-305.54,2023-03-08
42181,99343,Deposit,-729.54,2023-03-13
42182,15608,Withdrawal,-925.05,2023-03-09
42183,8048,Withdrawal,-158.34,2023-03-14
42184,86610,Deposit,627.89,2023-03-12
42185,77911,Withdrawal,723.13,2023-03-31
42186,14713,Transfer,-698.99,2023-03-09
42187,24162,Deposit,820.5,2023-03-20
42188,35454,Withdrawal,387.55,2023-03-17
42189,27955,Withdrawal,614.83,2023-03-12
